Reporting Date;Sale Month;Store;Artist;Title;ISRC;UPC;Quantity;Team Percentage;Song/Album;Country of Sale;Songwriter Royalties Withheld;Earnings (USD)
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;4;100;Song;PT;0;0.01486059
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;4;100;Song;DE;0;0.00427447
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;PL;0;0.00258909
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;IE;0;0.00275510
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;CA;0;0.00157764
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;RO;0;0.00073990
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;15;100;Song;CH;0;0.07697449
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;AT;0;0.00517817
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;CH;0;0.00067723
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;PL;0;0.00360713
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;4;100;Song;BR;0;0.00103344
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;BG;0;0.00305413
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;CA;0;0.00120714
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;9;100;Song;ES;0;0.00199981
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;27;100;Song;FR;0;0.07968231
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;US;0;0.00174699
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;9;100;Song;US;0;0.01585687
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;22;100;Song;IN;0;0.00265798
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;5;100;Song;US;0;0.00000000
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;3293;100;Song;US;0;17.32114197
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;JO;0;0.00181799
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;OM;0;0.00300998
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;91;100;Song;US;0;0.21889522
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;US;0;0.00422997
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;107;100;Song;US;0;0.23084512
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;EG;0;0.00005700
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;193;100;Song;US;0;0.55363549
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;72;100;Song;GB;0;0.28852287
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;GB;0;0.00514994
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;109;100;Song;GB;0;0.31713567
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;GB;0;0.00503676
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;11;100;Song;GB;0;0.07522467
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;212;100;Song;GB;0;1.45731947
2019-10-29;2019-08;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;;30;100;Song;GB;0;0.05643329
2019-11-13;2019-08;Deezer;FRVRFRIDAY;Maliblue;QZHN31922730;;11;100;Song;FR;0;0.06747077
2019-11-13;2019-08;Deezer;FRVRFRIDAY;Maliblue;QZHN31922730;;17;100;Song;FR;0;0.05306712
2019-11-13;2019-08;Deezer;FRVRFRIDAY;Maliblue;QZHN31922730;;7;100;Song;DE;0;0.04045957
2019-11-13;2019-08;Deezer;FRVRFRIDAY;Maliblue;QZHN31922730;;6;100;Song;FR;0;0.00145511
2019-11-13;2019-08;Deezer;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;UA;0;0.00000204
2019-11-13;2019-08;Deezer;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;FR;0;0.00322208
2019-11-13;2019-08;Deezer;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;GB;0;0.00870480
2019-11-13;2019-08;Deezer;FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;FR;0;0.02215065
2019-11-13;2019-08;Deezer;FRVRFRIDAY;Maliblue;QZHN31922730;;53;100;Song;NA;0;0.15222453
2019-11-13;2019-08;Deezer;FRVRFRIDAY;Maliblue;QZHN31922730;;13;100;Song;FR;0;0.03139795
2019-11-21;2019-08;Amazon Unlimited (Streaming);FRVRFRIDAY;Maliblue;QZHN31922730;;9;100;Song;US;0;0.04822378
2019-11-21;2019-08;Amazon Unlimited (Streaming);FRVRFRIDAY;Maliblue;QZHN31922730;;4;100;Song;US;0;0.02816887
2019-10-24;2019-09;iTunes Match;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;FR;0;0.00040527
2019-10-24;2019-09;iTunes Match;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;GB;0;0.00050101
2019-10-24;2019-09;iTunes Match;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;US;0;0.00041110
2019-10-24;2019-09;iTunes;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;CA;0;0.68951884
2019-10-24;2019-09;iTunes;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;DE;0;0.99838361
2019-10-24;2019-09;iTunes;FRVRFRIDAY;Maliblue;QZHN31922730;;4;100;Song;US;0;3.63991839
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;5;100;Song;AE;0;0.01766604
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;25;100;Song;AE;0;0.21209403
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;AE;0;0.00848376
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;BR;0;0.00395703
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;CA;0;0.00733618
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;CA;0;0.00366809
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;11;100;Song;CA;0;0.04476644
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;30;100;Song;CA;0;0.12209030
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;CA;0;0.00391435
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;50;100;Song;CA;0;0.09785864
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;9;100;Song;CA;0;0.02103108
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;52;100;Song;CA;0;0.12151292
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;21;100;Song;CA;0;0.03933440
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;64;100;Song;CA;0;0.11987626
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1657;100;Song;CA;0;6.53378051
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;268;100;Song;CA;0;1.05676112
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;51;100;Song;CA;0;0.27309265
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;231;100;Song;CA;0;1.23694906
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;355;100;Song;CA;0;2.51611486
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;2657;100;Song;CA;0;18.83187942
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;448;100;Song;CA;0;1.17587361
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;3591;100;Song;CA;0;9.42536187
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;11;100;Song;CH;0;0.00000000
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;10;100;Song;CH;0;0.09917622
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;17;100;Song;CH;0;0.12216397
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;CH;0;0.00469919
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;41;100;Song;CH;0;0.57952133
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;CO;0;0.00451296
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;4;100;Song;CO;0;0.00902592
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;5;100;Song;DK;0;0.03131187
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;5;100;Song;DK;0;0.05027154
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;11;100;Song;DK;0;0.05961059
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;17;100;Song;FR;0;0.07073770
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;4;100;Song;FR;0;0.01664416
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;30;100;Song;FR;0;0.08469621
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;FR;0;0.00282321
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;FR;0;0.01561805
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;57;100;Song;FR;0;0.29674291
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;FR;0;0.01941745
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;119;100;Song;FR;0;1.15533839
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;193;100;Song;FR;0;0.64272165
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;26;100;Song;FR;0;0.08658426
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;12;100;Song;DE;0;0.00000000
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;DE;0;0.00000000
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;23;100;Song;DE;0;0.02959653
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;DE;0;0.00128681
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;10;100;Song;DE;0;0.00942918
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;20;100;Song;DE;0;0.09881779
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;164;100;Song;DE;0;0.81030589
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;6;100;Song;DE;0;0.10574214
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;14;100;Song;DE;0;0.24673165
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;450;100;Song;DE;0;4.45378930
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;7;100;Song;DE;0;0.06928117
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;DE;0;0.00731482
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;65;100;Song;DE;0;0.23773178
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;6;100;Song;AT;0;0.03679376
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;AT;0;0.02504390
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;16;100;Song;AT;0;0.06712688
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;57;100;Song;BE;0;0.21757774
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;44;100;Song;BE;0;0.16795475
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;40;100;Song;BE;0;0.50926439
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;10;100;Song;BE;0;0.12731610
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;7;100;Song;FI;0;0.06497148
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;BE;0;0.00331685
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;6;100;Song;FI;0;0.09158506
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;31;100;Song;FI;0;0.47318946
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;IE;0;0.00457260
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;4;100;Song;IT;0;0.02488416
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;IT;0;0.01319530
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;13;100;Song;IT;0;0.17153894
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;LU;0;0.00733590
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;35;100;Song;NL;0;0.22821940
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;10;100;Song;NL;0;0.18582138
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;19;100;Song;NL;0;0.29653214
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;29;100;Song;NL;0;0.10194717
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;NL;0;0.00703084
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;18;100;Song;PT;0;0.19460493
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;PT;0;0.00000000
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;80;100;Song;PT;0;0.21485215
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;8;100;Song;PT;0;0.02148522
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;PT;0;0.00525261
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;PT;0;0.01329292
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;PT;0;0.00314935
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;11;100;Song;PT;0;0.10503883
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;ES;0;0.01302114
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;9;100;Song;ES;0;0.11719027
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;6;100;Song;SI;0;0.04201864
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;17;100;Song;GB;0;0.21027141
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;66;100;Song;GB;0;0.81634782
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;GB;0;0.00000000
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;GB;0;0.00977767
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;10;100;Song;GB;0;0.04888835
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;8;100;Song;GB;0;0.05439022
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;17;100;Song;GB;0;0.11557921
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;GB;0;0.00508073
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;195;100;Song;GB;0;1.56710592
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;55;100;Song;GB;0;0.44200423
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;149;100;Song;GB;0;2.45780112
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;GB;0;0.03299062
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;595;100;Song;GB;0;9.08442981
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;12;100;Song;GB;0;0.18321539
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;279;100;Song;GB;0;1.34961202
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;46;100;Song;GB;0;0.22251668
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;IL;0;0.00000000
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;IL;0;0.00000000
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;IL;0;0.00418186
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;IL;0;0.00743591
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;35;100;Song;IN;0;0.01782098
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;IN;0;0.00050917
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;47;100;Song;IN;0;0.05381496
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;101;100;Song;IN;0;0.12765042
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;19;100;Song;IN;0;0.03293722
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;5;100;Song;IN;0;0.01302101
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;37;100;Song;IN;0;0.09635549
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;IN;0;0.00067614
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;196;100;Song;IN;0;0.13252349
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;KR;0;0.00445855
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;KZ;0;0.00253109
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;KZ;0;0.00241481
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;5;100;Song;MX;0;0.01186703
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;MX;0;0.00237341
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;5;100;Song;MX;0;0.02360281
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;18;100;Song;MY;0;0.04472538
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;8;100;Song;MY;0;0.01987795
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;NG;0;0.00073276
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;64;100;Song;NG;0;0.05410761
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;NG;0;0.00084543
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;NG;0;0.00442439
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;RO;0;0.00317102
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;62;100;Song;RO;0;0.19660321
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;RO;0;0.00203328
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;27;100;Song;RU;0;0.10506404
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;RU;0;0.00146800
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;RU;0;0.00293600
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;10;100;Song;RU;0;0.01870600
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;RU;0;0.00425299
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;4;100;Song;RU;0;0.01701196
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;RU;0;0.00571180
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;RU;0;0.00190393
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;39;100;Song;RU;0;0.10759814
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;SA;0;0.00975026
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;SA;0;0.00475491
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;114;100;Song;SE;0;0.45387028
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;TH;0;0.00257531
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;5;100;Song;TR;0;0.01028236
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;83;100;Song;US;0;0.42735742
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;US;0;0.00514888
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;US;0;0.00917779
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;104;100;Song;US;0;0.95449060
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;83;100;Song;US;0;0.79661614
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;25;100;Song;US;0;0.00000000
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;19;100;Song;US;0;0.02388246
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;5;100;Song;US;0;0.01474967
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;184;100;Song;US;0;0.54278783
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;21;100;Song;US;0;0.06518254
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1878;100;Song;US;0;9.12124149
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;45;100;Song;US;0;0.21856010
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;US;0;0.01143574
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;27;100;Song;US;0;0.30876508
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;55;100;Song;US;0;0.42420549
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;61;100;Song;US;0;0.57039821
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;3953;100;Song;US;0;36.96367421
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;2719;100;Song;US;0;9.39393437
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;72;100;Song;US;0;0.24875442
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;4;100;Song;UA;0;0.01916757
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;14;100;Song;BW;0;0.02314148
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;4;100;Song;BW;0;0.00661185
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;BW;0;0.00683785
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;11;100;Song;BW;0;0.03760816
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;BW;0;0.00117697
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;4;100;Song;BW;0;0.00470789
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;BW;0;0.01536266
2019-10-24;2019-09;Apple Music;FRVRFRIDAY;Maliblue;QZHN31922730;;16;100;Song;KE;0;0.04428701
